age,age_diff,height,height_diff,reach,reach_diff,stance,stance_diff,weight,weight_diff,won,won_diff,lost,lost_diff,drawn,drawn_diff,kos,kos_diff,result,decision,judge1,judge1_diff,judge2,judge2_diff,judge3,judge3_diff
36.0,3.0,188.0,9.0,197.0,9.0,orthodox,orthodox,198.0,17.0,23,5,3,-4,0,-2,21,5.0,win,TKO,,,,,,
32.0,-10.0,188.0,5.0,197.0,12.0,orthodox,orthodox,197.0,0.0,9,-8,1,-10,0,-1,8,-2.0,win,TKO,,,,,,
24.0,-7.0,182.0,-6.0,180.0,-17.0,orthodox,orthodox,212.0,-25.0,11,2,0,0,0,0,10,2.0,win,TKO,,,,,,
18.0,-5.0,171.0,-2.0,177.0,4.0,southpaw,southpaw,136.0,-1.0,1,-2,0,-3,0,-1,1,0.0,win,TKO,,,,,,
27.0,-3.0,175.0,5.0,178.0,4.0,orthodox,orthodox,130.0,1.0,16,2,2,-1,3,3,6,-5.0,win,TD,59.0,3.0,59.0,3.0,59.0,3.0
27.0,0.0,175.0,-3.0,178.0,0.0,orthodox,orthodox,132.0,0.0,15,1,1,-3,3,2,6,1.0,win,SD,75.0,-2.0,78.0,4.0,78.0,4.0
25.0,-3.0,175.0,5.0,178.0,0.0,orthodox,orthodox,130.0,0.0,11,0,1,0,3,1,5,-3.0,win,KO,,,,,,
25.0,-2.0,175.0,2.0,178.0,0.0,orthodox,orthodox,130.0,0.0,10,-4,1,0,3,3,5,-2.0,win,UD,80.0,8.0,78.0,4.0,77.0,2.0
27.0,2.0,168.0,-7.0,165.0,-13.0,orthodox,orthodox,131.0,0.0,8,0,0,-1,0,-3,3,-1.0,loss,MD,57.0,0.0,55.0,-4.0,56.0,-2.0
22.0,-7.0,179.0,2.0,183.0,3.0,orthodox,orthodox,151.0,0.0,3,-19,0,-3,0,0,3,-10.0,win,UD,,,,,,
22.0,-6.0,179.0,6.0,183.0,3.0,orthodox,orthodox,147.0,1.0,0,-2,0,-4,0,0,0,-2.0,win,KO,,,,,,
24.0,-8.0,183.0,0.0,188.0,-5.0,orthodox,orthodox,175.0,5.0,6,2,0,-1,0,0,4,2.0,win,UD,38.0,4.0,38.0,4.0,38.0,4.0
29.0,8.0,160.0,-1.0,165.0,-1.0,southpaw,southpaw,105.0,0.0,23,-4,0,0,0,0,12,-4.0,draw,SD,113.0,-2.0,115.0,2.0,114.0,0.0
27.0,-3.0,191.0,3.0,213.0,25.0,orthodox,orthodox,230.0,4.0,14,-11,0,-9,0,0,6,-12.0,win,TKO,,,,,,
27.0,-1.0,191.0,0.0,213.0,25.0,orthodox,orthodox,225.0,-19.0,13,-12,0,-1,0,-1,6,-12.0,win,UD,100.0,11.0,100.0,11.0,100.0,11.0
32.0,6.0,193.0,2.0,208.0,-5.0,orthodox,orthodox,223.0,-4.0,11,2,7,7,0,0,5,1.0,loss,UD,55.0,-3.0,54.0,-5.0,54.0,-5.0
25.0,-7.0,200.0,9.0,201.0,3.0,orthodox,orthodox,252.0,6.0,7,-11,0,-3,0,-1,3,-6.0,win,KO,,,,,,
26.0,-4.0,165.0,5.0,169.0,-4.0,orthodox,orthodox,111.0,-1.0,17,-9,1,-1,0,-1,10,-4.0,win,UD,120.0,12.0,119.0,10.0,119.0,10.0
26.0,6.0,168.0,-2.0,170.0,-3.0,orthodox,orthodox,128.0,0.0,15,12,1,0,0,0,6,3.0,win,UD,,,,,,
25.0,-1.0,168.0,0.0,170.0,-3.0,orthodox,orthodox,124.0,1.0,12,7,1,-1,0,0,6,5.0,win,MD,60.0,6.0,59.0,4.0,57.0,0.0
25.0,-4.0,183.0,5.0,185.0,1.0,southpaw,southpaw,173.0,1.0,28,11,1,-2,0,0,14,-2.0,win,UD,98.0,7.0,98.0,7.0,98.0,7.0
28.0,-2.0,170.0,-7.0,165.0,-14.0,orthodox,orthodox,147.0,0.0,22,-7,0,-1,0,0,17,1.0,win,UD,115.0,4.0,113.0,1.0,113.0,1.0
29.0,-4.0,177.0,6.0,179.0,6.0,southpaw,southpaw,146.0,-1.0,27,-8,1,-7,0,0,15,4.0,win,TD,58.0,2.0,58.0,2.0,58.0,2.0
26.0,-2.0,170.0,-7.0,165.0,-14.0,orthodox,orthodox,147.0,0.0,19,-7,0,0,0,0,15,1.0,win,SD,114.0,1.0,114.0,1.0,111.0,-5.0
23.0,-3.0,177.0,9.0,179.0,154.0,southpaw,southpaw,144.0,2.0,3,2,0,0,0,0,1,1.0,win,UD,40.0,4.0,40.0,4.0,39.0,2.0
24.0,-1.0,173.0,-5.0,173.0,-5.0,orthodox,orthodox,142.0,1.0,13,-7,0,-2,0,0,9,0.0,win,UD,99.0,8.0,98.0,6.0,99.0,8.0
23.0,-12.0,173.0,5.0,173.0,3.0,orthodox,orthodox,142.0,0.0,8,-9,0,-15,0,0,6,-9.0,win,KO,,,,,,
22.0,-8.0,173.0,-5.0,173.0,-18.0,orthodox,orthodox,141.0,0.0,6,-6,0,-21,0,-1,4,-3.0,win,KO,,,,,,
29.0,0.0,173.0,-2.0,171.0,-12.0,southpaw,southpaw,146.0,0.0,23,5,2,0,0,0,7,0.0,win,KO,,,,,,
28.0,-7.0,173.0,-7.0,171.0,-17.0,southpaw,southpaw,146.0,-2.0,23,-7,1,-8,0,-2,7,-12.0,loss,SD,91.0,-8.0,94.0,-2.0,100.0,10.0
28.0,4.0,173.0,5.0,171.0,-7.0,southpaw,southpaw,146.0,-3.0,22,11,1,-6,0,-1,7,3.0,win,UD,,,,,,
28.0,-7.0,173.0,0.0,171.0,-6.0,southpaw,southpaw,152.0,1.0,20,-1,1,-9,0,-1,7,-7.0,win,UD,,,,,,
30.0,7.0,183.0,5.0,183.0,8.0,orthodox,orthodox,160.0,0.0,11,-6,4,4,1,1,3,-7.0,win,UD,100.0,11.0,100.0,11.0,98.0,7.0
22.0,-13.0,178.0,7.0,175.0,-9.0,orthodox,orthodox,161.0,4.0,14,-7,0,-21,0,-4,8,-2.0,win,TKO,,,,,,
20.0,-11.0,178.0,-4.0,185.0,0.0,orthodox,orthodox,160.0,0.0,17,-1,0,-4,0,0,14,2.0,win,UD,,,,,,
24.0,-13.0,168.0,-2.0,168.0,-15.0,southpaw,southpaw,141.0,2.0,22,-13,0,-17,0,-1,12,5.0,win,UD,100.0,10.0,100.0,10.0,100.0,10.0
23.0,-16.0,168.0,-2.0,168.0,-25.0,southpaw,southpaw,142.0,0.0,20,-6,0,-11,0,-1,12,-5.0,win,UD,79.0,5.0,79.0,5.0,80.0,7.0
22.0,-3.0,168.0,-2.0,168.0,-5.0,southpaw,southpaw,143.0,3.0,13,5,0,-3,0,-1,7,4.0,win,TKO,,,,,,
21.0,-10.0,168.0,-5.0,168.0,-7.0,southpaw,southpaw,141.0,2.0,7,3,0,0,0,0,5,5.0,win,UD,60.0,6.0,60.0,6.0,59.0,4.0
24.0,-9.0,180.0,5.0,178.0,5.0,orthodox,orthodox,148.0,1.0,21,4,0,-3,0,-1,19,7.0,win,TKO,,,,,,
43.0,21.0,165.0,-15.0,168.0,-10.0,orthodox,orthodox,148.0,-2.0,26,11,15,15,1,1,17,3.0,loss,RTD,,,,,,
26.0,-3.0,161.0,4.0,166.0,3.0,orthodox,orthodox,115.0,1.0,13,-3,3,-2,0,-1,4,-5.0,win,UD,98.0,6.0,98.0,6.0,98.0,6.0
23.0,-1.0,163.0,2.0,168.0,2.0,orthodox,orthodox,115.0,0.0,16,7,2,1,4,4,8,5.0,win,UD,,,,,,
25.0,-8.0,188.0,15.0,203.0,19.0,orthodox,orthodox,195.0,2.0,16,0,0,-9,0,-1,11,2.0,win,UD,99.0,8.0,97.0,4.0,99.0,8.0
36.0,3.0,188.0,15.0,197.0,23.0,orthodox,orthodox,196.0,12.0,25,1,4,-12,0,-3,23,9.0,win,TKO,,,,,,
36.0,3.0,188.0,9.0,197.0,9.0,orthodox,orthodox,198.0,17.0,23,5,3,-4,0,-2,21,5.0,win,TKO,,,,,,
32.0,-10.0,188.0,5.0,197.0,12.0,orthodox,orthodox,197.0,0.0,9,-8,1,-10,0,-1,8,-2.0,win,TKO,,,,,,
24.0,-7.0,182.0,-6.0,180.0,-17.0,orthodox,orthodox,212.0,-25.0,11,2,0,0,0,0,10,2.0,win,TKO,,,,,,
18.0,-5.0,171.0,-2.0,177.0,4.0,southpaw,southpaw,136.0,-1.0,1,-2,0,-3,0,-1,1,0.0,win,TKO,,,,,,
27.0,-3.0,175.0,5.0,178.0,4.0,orthodox,orthodox,130.0,1.0,16,2,2,-1,3,3,6,-5.0,win,TD,59.0,3.0,59.0,3.0,59.0,3.0
27.0,0.0,175.0,-3.0,178.0,0.0,orthodox,orthodox,132.0,0.0,15,1,1,-3,3,2,6,1.0,win,SD,75.0,-2.0,78.0,4.0,78.0,4.0
25.0,-3.0,175.0,5.0,178.0,0.0,orthodox,orthodox,130.0,0.0,11,0,1,0,3,1,5,-3.0,win,KO,,,,,,
25.0,-2.0,175.0,2.0,178.0,0.0,orthodox,orthodox,130.0,0.0,10,-4,1,0,3,3,5,-2.0,win,UD,80.0,8.0,78.0,4.0,77.0,2.0
27.0,2.0,168.0,-7.0,165.0,-13.0,orthodox,orthodox,131.0,0.0,8,0,0,-1,0,-3,3,-1.0,loss,MD,57.0,0.0,55.0,-4.0,56.0,-2.0
22.0,-7.0,179.0,2.0,183.0,3.0,orthodox,orthodox,151.0,0.0,3,-19,0,-3,0,0,3,-10.0,win,UD,,,,,,
22.0,-6.0,179.0,6.0,183.0,3.0,orthodox,orthodox,147.0,1.0,0,-2,0,-4,0,0,0,-2.0,win,KO,,,,,,
24.0,-8.0,183.0,0.0,188.0,-5.0,orthodox,orthodox,175.0,5.0,6,2,0,-1,0,0,4,2.0,win,UD,38.0,4.0,38.0,4.0,38.0,4.0
29.0,8.0,160.0,-1.0,165.0,-1.0,southpaw,southpaw,105.0,0.0,23,-4,0,0,0,0,12,-4.0,draw,SD,113.0,-2.0,115.0,2.0,114.0,0.0
27.0,-3.0,191.0,3.0,213.0,25.0,orthodox,orthodox,230.0,4.0,14,-11,0,-9,0,0,6,-12.0,win,TKO,,,,,,
27.0,-1.0,191.0,0.0,213.0,25.0,orthodox,orthodox,225.0,-19.0,13,-12,0,-1,0,-1,6,-12.0,win,UD,100.0,11.0,100.0,11.0,100.0,11.0
32.0,6.0,193.0,2.0,208.0,-5.0,orthodox,orthodox,223.0,-4.0,11,2,7,7,0,0,5,1.0,loss,UD,55.0,-3.0,54.0,-5.0,54.0,-5.0
25.0,-7.0,200.0,9.0,201.0,3.0,orthodox,orthodox,252.0,6.0,7,-11,0,-3,0,-1,3,-6.0,win,KO,,,,,,
26.0,-4.0,165.0,5.0,169.0,-4.0,orthodox,orthodox,111.0,-1.0,17,-9,1,-1,0,-1,10,-4.0,win,UD,120.0,12.0,119.0,10.0,119.0,10.0
26.0,6.0,168.0,-2.0,170.0,-3.0,orthodox,orthodox,128.0,0.0,15,12,1,0,0,0,6,3.0,win,UD,,,,,,
25.0,-1.0,168.0,0.0,170.0,-3.0,orthodox,orthodox,124.0,1.0,12,7,1,-1,0,0,6,5.0,win,MD,60.0,6.0,59.0,4.0,57.0,0.0
25.0,-4.0,183.0,5.0,185.0,1.0,southpaw,southpaw,173.0,1.0,28,11,1,-2,0,0,14,-2.0,win,UD,98.0,7.0,98.0,7.0,98.0,7.0
28.0,-2.0,170.0,-7.0,165.0,-14.0,orthodox,orthodox,147.0,0.0,22,-7,0,-1,0,0,17,1.0,win,UD,115.0,4.0,113.0,1.0,113.0,1.0
29.0,-4.0,177.0,6.0,179.0,6.0,southpaw,southpaw,146.0,-1.0,27,-8,1,-7,0,0,15,4.0,win,TD,58.0,2.0,58.0,2.0,58.0,2.0
26.0,-2.0,170.0,-7.0,165.0,-14.0,orthodox,orthodox,147.0,0.0,19,-7,0,0,0,0,15,1.0,win,SD,114.0,1.0,114.0,1.0,111.0,-5.0
23.0,-3.0,177.0,9.0,179.0,154.0,southpaw,southpaw,144.0,2.0,3,2,0,0,0,0,1,1.0,win,UD,40.0,4.0,40.0,4.0,39.0,2.0
24.0,-1.0,173.0,-5.0,173.0,-5.0,orthodox,orthodox,142.0,1.0,13,-7,0,-2,0,0,9,0.0,win,UD,99.0,8.0,98.0,6.0,99.0,8.0
23.0,-12.0,173.0,5.0,173.0,3.0,orthodox,orthodox,142.0,0.0,8,-9,0,-15,0,0,6,-9.0,win,KO,,,,,,
22.0,-8.0,173.0,-5.0,173.0,-18.0,orthodox,orthodox,141.0,0.0,6,-6,0,-21,0,-1,4,-3.0,win,KO,,,,,,
29.0,0.0,173.0,-2.0,171.0,-12.0,southpaw,southpaw,146.0,0.0,23,5,2,0,0,0,7,0.0,win,KO,,,,,,
28.0,-7.0,173.0,-7.0,171.0,-17.0,southpaw,southpaw,146.0,-2.0,23,-7,1,-8,0,-2,7,-12.0,loss,SD,91.0,-8.0,94.0,-2.0,100.0,10.0
28.0,4.0,173.0,5.0,171.0,-7.0,southpaw,southpaw,146.0,-3.0,22,11,1,-6,0,-1,7,3.0,win,UD,,,,,,
28.0,-7.0,173.0,0.0,171.0,-6.0,southpaw,southpaw,152.0,1.0,20,-1,1,-9,0,-1,7,-7.0,win,UD,,,,,,
30.0,7.0,183.0,5.0,183.0,8.0,orthodox,orthodox,160.0,0.0,11,-6,4,4,1,1,3,-7.0,win,UD,100.0,11.0,100.0,11.0,98.0,7.0
22.0,-13.0,178.0,7.0,175.0,-9.0,orthodox,orthodox,161.0,4.0,14,-7,0,-21,0,-4,8,-2.0,win,TKO,,,,,,
20.0,-11.0,178.0,-4.0,185.0,0.0,orthodox,orthodox,160.0,0.0,17,-1,0,-4,0,0,14,2.0,win,UD,,,,,,
24.0,-13.0,168.0,-2.0,168.0,-15.0,southpaw,southpaw,141.0,2.0,22,-13,0,-17,0,-1,12,5.0,win,UD,100.0,10.0,100.0,10.0,100.0,10.0
23.0,-16.0,168.0,-2.0,168.0,-25.0,southpaw,southpaw,142.0,0.0,20,-6,0,-11,0,-1,12,-5.0,win,UD,79.0,5.0,79.0,5.0,80.0,7.0
22.0,-3.0,168.0,-2.0,168.0,-5.0,southpaw,southpaw,143.0,3.0,13,5,0,-3,0,-1,7,4.0,win,TKO,,,,,,
21.0,-10.0,168.0,-5.0,168.0,-7.0,southpaw,southpaw,141.0,2.0,7,3,0,0,0,0,5,5.0,win,UD,60.0,6.0,60.0,6.0,59.0,4.0
32.0,-7.0,198.0,10.0,208.0,17.0,orthodox,orthodox,250.0,15.0,14,-8,0,-17,0,-1,10,1.0,win,KO,,,,,,
32.0,4.0,198.0,6.0,208.0,13.0,orthodox,orthodox,246.0,2.0,13,-6,0,-8,0,0,10,-3.0,win,UD,78.0,4.0,78.0,4.0,77.0,2.0
31.0,-9.0,198.0,18.0,208.0,15.0,orthodox,orthodox,240.0,-26.0,7,-28,0,-12,0,-2,5,-14.0,win,UD,79.0,7.0,79.0,7.0,79.0,7.0
24.0,-1.0,178.0,-2.0,178.0,-5.0,orthodox,orthodox,168.0,1.0,14,-6,2,2,1,1,2,-10.0,loss,SD,47.0,-1.0,47.0,-1.0,49.0,3.0
33.0,10.0,170.0,-1.0,168.0,3.0,orthodox,orthodox,142.0,-1.0,18,1,1,-1,1,1,11,-1.0,loss,UD,92.0,-5.0,94.0,-1.0,94.0,-1.0
29.0,6.0,178.0,7.0,183.0,18.0,orthodox,orthodox,141.0,-1.0,18,1,0,-1,0,0,8,-4.0,win,UD,98.0,6.0,97.0,4.0,97.0,4.0
21.0,-5.0,171.0,-9.0,165.0,-28.0,orthodox,orthodox,143.0,-3.0,14,8,1,1,0,0,10,4.0,win,MD,57.0,0.0,58.0,2.0,60.0,6.0
18.0,-10.0,171.0,-4.0,165.0,-18.0,orthodox,orthodox,141.0,0.0,2,-2,0,-9,0,-2,2,1.0,win,TKO,,,,,,
30.0,1.0,173.0,9.0,176.0,10.0,southpaw,southpaw,115.0,0.0,34,20,12,10,1,0,23,14.0,win,UD,116.0,5.0,114.0,1.0,116.0,3.0
34.0,8.0,163.0,-10.0,165.0,-11.0,southpaw,southpaw,117.0,-1.0,49,28,5,-3,2,2,33,20.0,win,UD,97.0,4.0,98.0,6.0,98.0,5.0
21.0,-3.0,173.0,10.0,176.0,8.0,southpaw,southpaw,116.0,1.0,15,-4,5,4,0,-2,8,-6.0,win,TKO,,,,,,
18.0,-5.0,173.0,10.0,176.0,8.0,southpaw,southpaw,109.0,0.0,12,6,2,2,0,0,7,3.0,loss,UD,,,,,,
18.0,-2.0,173.0,16.0,176.0,13.0,southpaw,southpaw,112.0,-1.0,11,7,1,1,0,-1,7,3.0,loss,MD,,,,,,
25.0,-5.0,182.0,-3.0,179.0,-17.0,orthodox,orthodox,159.0,-1.0,19,0,0,-12,0,-2,12,-2.0,win,KO,,,,,,
25.0,1.0,182.0,4.0,179.0,-4.0,orthodox,orthodox,159.0,0.0,18,3,0,-3,0,-1,11,6.0,win,KO,,,,,,
24.0,-12.0,182.0,7.0,179.0,-4.0,orthodox,orthodox,158.0,1.0,13,-11,0,-15,0,-3,7,-2.0,win,TKO,,,,,,
23.0,-12.0,192.0,9.0,193.0,10.0,orthodox,orthodox,199.0,11.0,19,-2,1,-8,0,-3,14,2.0,win,TKO,,,,,,
34.0,4.0,183.0,0.0,185.0,6.0,orthodox,orthodox,160.0,0.0,27,4,3,2,2,2,9,-5.0,win,SD,115.0,3.0,114.0,1.0,112.0,-3.0
23.0,-5.0,180.0,-3.0,185.0,6.0,orthodox,orthodox,154.0,0.0,18,-1,0,0,0,0,10,-2.0,win,RTD,,,,,,
27.0,-4.0,166.0,-2.0,166.0,-10.0,orthodox,orthodox,122.0,0.0,29,9,2,0,1,1,17,5.0,win,SD,112.0,-4.0,115.0,2.0,115.0,2.0
24.0,-6.0,168.0,0.0,177.0,1.0,southpaw,southpaw,118.0,0.0,28,9,1,1,1,1,10,-1.0,win,SD,114.0,1.0,112.0,-3.0,115.0,3.0
30.0,4.0,168.0,-6.0,176.0,-2.0,orthodox,orthodox,118.0,0.0,18,-4,0,-3,0,-2,10,-6.0,win,KO,96.0,3.0,97.0,6.0,96.0,4.0
24.0,-8.0,183.0,8.0,191.0,11.0,orthodox,orthodox,154.0,1.0,14,7,1,-1,0,0,13,8.0,win,KO,,,,,,
35.0,7.0,167.0,-3.0,173.0,3.0,orthodox,orthodox,139.0,-1.0,33,16,3,-4,1,0,24,20.0,loss,SD,96.0,1.0,94.0,-2.0,94.0,-2.0
23.0,-4.0,170.0,-2.0,170.0,-5.0,orthodox,orthodox,129.0,-1.0,7,-2,3,-5,0,0,2,0.0,win,UD,120.0,12.0,120.0,13.0,119.0,10.0
20.0,-7.0,175.0,5.0,174.0,-1.0,orthodox,orthodox,143.0,3.0,10,2,0,-4,0,-1,9,3.0,win,UD,40.0,4.0,40.0,4.0,39.0,2.0
20.0,-16.0,175.0,0.0,174.0,-11.0,orthodox,orthodox,141.0,0.0,9,-5,0,-8,0,-2,8,0.0,win,TKO,,,,,,
28.0,6.0,165.0,-3.0,170.0,-5.0,southpaw,southpaw,117.0,-1.0,14,3,0,-1,3,3,6,2.0,win,MD,97.0,4.0,96.0,2.0,95.0,0.0
29.0,-6.0,177.0,7.0,179.0,9.0,orthodox,orthodox,140.0,0.0,32,-21,1,-8,1,1,13,-18.0,win,TKO,,,,,,
24.0,-5.0,193.0,15.0,201.0,26.0,orthodox,orthodox,162.0,-1.0,19,2,0,-3,1,1,8,-3.0,win,RTD,,,,,,
32.0,2.0,180.0,2.0,183.0,8.0,orthodox,orthodox,154.0,0.0,22,2,3,-1,0,0,12,-2.0,win,UD,106.0,3.0,105.0,,106.0,3.0
25.0,3.0,180.0,0.0,183.0,0.0,orthodox,orthodox,159.0,0.0,3,1,1,0,0,0,3,3.0,win,SD,,,,,,
18.0,-15.0,168.0,5.0,175.0,2.0,orthodox,orthodox,122.0,1.0,4,3,0,-1,0,0,4,3.0,draw,SD,38.0,1.0,37.0,-1.0,38.0,0.0
18.0,-8.0,168.0,-7.0,175.0,-18.0,orthodox,orthodox,123.0,1.0,3,-1,0,-9,0,0,3,2.0,win,KO,,,,,,
32.0,4.0,163.0,-3.0,169.0,3.0,orthodox,orthodox,122.0,0.0,46,14,3,1,2,1,36,17.0,loss,UD,112.0,-3.0,113.0,-2.0,113.0,-1.0
25.0,4.0,166.0,-9.0,166.0,-9.0,orthodox,orthodox,126.0,0.0,17,0,1,-4,1,1,7,-5.0,win,KO,,,,,,
25.0,-2.0,171.0,6.0,180.0,12.0,southpaw,southpaw,129.0,0.0,25,0,4,3,0,-2,23,6.0,win,MD,76.0,0.0,77.0,2.0,77.0,2.0
26.0,1.0,165.0,-3.0,168.0,0.0,orthodox,orthodox,123.0,1.0,24,7,1,0,2,2,16,6.0,win,TKO,,,,,,
24.0,1.0,165.0,0.0,168.0,-7.0,orthodox,orthodox,122.0,0.0,19,2,0,-7,2,2,12,-2.0,win,KO,,,,,,
38.0,15.0,166.0,1.0,178.0,10.0,orthodox,orthodox,127.0,-3.0,34,19,6,6,0,-2,15,6.0,loss,SD,,,,,,
28.0,6.0,170.0,5.0,173.0,5.0,orthodox,orthodox,123.0,0.0,10,-1,1,1,1,-1,6,0.0,loss,TKO,,,,,,
27.0,3.0,163.0,0.0,174.0,5.0,orthodox,orthodox,121.0,-1.0,8,3,0,-5,0,0,4,0.0,win,UD,,,,,,
29.0,-5.0,170.0,7.0,171.0,1.0,orthodox,orthodox,133.0,-2.0,15,-11,2,-11,0,-1,2,-12.0,win,TKO,,,,,,
29.0,2.0,170.0,-10.0,171.0,-2.0,orthodox,orthodox,137.0,4.0,14,0,1,-5,0,0,2,-9.0,win,SD,,,,,,
25.0,-3.0,170.0,-8.0,171.0,-22.0,orthodox,orthodox,140.0,-1.0,4,-14,0,-24,0,-1,2,-3.0,win,UD,,,,,,
36.0,7.0,191.0,-7.0,194.0,-17.0,orthodox,orthodox,238.0,7.0,31,12,12,11,0,0,15,0.0,loss,TKO,,,,,,
21.0,-16.0,198.0,20.0,211.0,33.0,orthodox,orthodox,186.0,1.0,7,2,0,-7,0,0,5,4.0,win,KO,,,,,,
36.0,15.0,162.0,-1.0,163.0,0.0,southpaw,southpaw,108.0,0.0,13,5,6,6,0,-1,7,2.0,loss,TKO,,,,,,
33.0,-3.0,173.0,2.0,180.0,-3.0,orthodox,orthodox,146.0,-1.0,32,-10,5,-3,0,0,7,-22.0,win,UD,116.0,5.0,117.0,7.0,117.0,7.0
34.0,10.0,171.0,1.0,183.0,8.0,southpaw,southpaw,138.0,0.0,41,15,7,7,0,0,28,13.0,win,TKO,,,,,,
24.0,-9.0,174.0,3.0,180.0,-3.0,orthodox,orthodox,140.0,0.0,25,-16,1,-5,0,0,17,-11.0,win,KO,,,,,,
32.0,3.0,171.0,-7.0,183.0,-5.0,southpaw,southpaw,141.0,-2.0,38,10,6,2,0,0,26,9.0,win,TKO,,,,,,
32.0,0.0,171.0,-4.0,183.0,-2.0,southpaw,southpaw,145.0,0.0,37,15,6,-13,0,-2,25,15.0,win,TKO,,,,,,
30.0,0.0,173.0,2.0,178.0,-5.0,orthodox,orthodox,143.0,-4.0,34,-2,2,-3,0,0,21,-4.0,win,TD,87.0,3.0,86.0,1.0,86.0,1.0
27.0,1.0,171.0,-6.0,183.0,3.0,southpaw,southpaw,146.0,-1.0,32,-2,2,0,0,0,23,12.0,win,TKO,78.0,4.0,79.0,6.0,77.0,2.0
26.0,-12.0,171.0,-12.0,183.0,-5.0,southpaw,southpaw,147.0,0.0,30,-8,2,-3,0,0,22,-9.0,win,SD,114.0,1.0,115.0,3.0,112.0,-3.0
26.0,0.0,177.0,6.0,180.0,-3.0,southpaw,southpaw,146.0,-1.0,32,2,2,1,0,0,11,-11.0,win,UD,114.0,2.0,116.0,5.0,114.0,2.0
26.0,-5.0,171.0,1.0,183.0,15.0,southpaw,southpaw,140.0,0.0,29,-1,1,-3,0,-1,21,-5.0,win,KO,,,,,,
24.0,-5.0,171.0,1.0,183.0,0.0,southpaw,southpaw,140.0,0.0,27,-8,1,-2,0,-3,21,5.0,win,UD,97.0,4.0,97.0,5.0,96.0,3.0
21.0,-9.0,171.0,-2.0,183.0,18.0,southpaw,southpaw,143.0,1.0,20,-6,0,-5,0,-1,15,5.0,win,TKO,,,,,,
19.0,-4.0,171.0,-6.0,183.0,2.0,southpaw,southpaw,141.0,1.0,7,4,0,-6,0,-2,6,5.0,win,UD,40.0,4.0,39.0,3.0,40.0,4.0
21.0,-10.0,170.0,5.0,173.0,3.0,orthodox,orthodox,131.0,-2.0,11,-17,0,-19,0,0,3,-11.0,win,KO,,,,,,
20.0,-6.0,170.0,-3.0,173.0,-6.0,orthodox,orthodox,132.0,0.0,10,1,0,-4,0,0,3,1.0,win,UD,79.0,7.0,79.0,7.0,79.0,7.0
35.0,3.0,163.0,-11.0,165.0,-13.0,southpaw,southpaw,130.0,1.0,23,-3,4,-3,1,-1,11,-9.0,win,KO,,,,,,
30.0,6.0,163.0,-6.0,165.0,-3.0,southpaw,southpaw,126.0,0.0,16,-3,2,2,1,1,7,-5.0,win,KO,,,,,,
29.0,1.0,165.0,2.0,178.0,13.0,southpaw,southpaw,128.0,2.0,37,21,2,1,0,-1,31,24.0,win,KO,,,,,,
30.0,2.0,170.0,7.0,185.0,20.0,southpaw,southpaw,126.0,1.0,18,2,4,4,1,0,11,4.0,win,TKO,,,,,,
27.0,1.0,163.0,-7.0,165.0,-10.0,southpaw,southpaw,127.0,0.0,15,-15,0,0,1,1,6,-22.0,win,KO,38.0,0.0,36.0,-4.0,39.0,2.0
25.0,-11.0,163.0,-5.0,165.0,-3.0,southpaw,southpaw,131.0,-1.0,11,-18,0,-30,0,-5,6,-11.0,win,UD,,,,,,
29.0,0.0,178.0,8.0,183.0,8.0,orthodox,orthodox,149.0,0.0,22,8,4,-1,1,1,11,0.0,win,KO,,,,,,
37.0,10.0,179.0,1.0,185.0,2.0,orthodox,orthodox,148.0,0.0,33,16,6,3,1,0,19,11.0,loss,UD,90.0,-9.0,90.0,-9.0,89.0,-11.0
27.0,-7.0,178.0,3.0,183.0,-5.0,orthodox,orthodox,150.0,0.0,16,-14,3,-2,1,1,8,-12.0,win,UD,100.0,10.0,99.0,8.0,98.0,6.0
27.0,-1.0,178.0,-10.0,183.0,-13.0,orthodox,orthodox,156.0,-1.0,15,10,3,-10,1,1,8,5.0,win,UD,60.0,6.0,59.0,4.0,59.0,4.0
26.0,-7.0,178.0,-7.0,183.0,-25.0,orthodox,orthodox,148.0,-2.0,12,2,3,-8,1,1,6,-1.0,win,UD,,,,,,
24.0,1.0,178.0,3.0,183.0,5.0,orthodox,orthodox,154.0,-4.0,11,4,2,0,0,0,5,-1.0,win,TKO,,,,,,
27.0,6.0,170.0,-8.0,168.0,-15.0,orthodox,orthodox,147.0,-1.0,5,-3,0,0,1,1,5,1.0,win,SD,58.0,2.0,58.0,2.0,56.0,-2.0
21.0,-2.0,178.0,-10.0,183.0,-13.0,orthodox,orthodox,153.0,-1.0,6,1,0,-6,0,0,3,0.0,win,MD,,,,,,
20.0,-10.0,170.0,2.0,183.0,15.0,orthodox,orthodox,131.0,3.0,2,-4,0,-9,0,0,1,0.0,win,UD,40.0,4.0,40.0,4.0,40.0,4.0
29.0,-5.0,174.0,-8.0,178.0,0.0,orthodox,orthodox,132.0,3.0,24,-3,4,-17,1,-3,16,-5.0,win,KO,,,,,,
28.0,2.0,171.0,-3.0,170.0,-8.0,orthodox,orthodox,126.0,0.0,19,-3,0,0,0,0,9,-7.0,draw,SD,114.0,0.0,113.0,-2.0,117.0,6.0
